txid,timestamp,src_ip,dst_ip,src_port,dst_port,fee,script_type,geo_country,geo_asn,input_addresses,output_addresses,input_amounts,output_amounts
tx_benign_transfer_0227_6238,1788641714,185.220.234.187,104.28.16.5,59955,8333,9e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_62089786,merchant_wallet_84673939,1.57179,1.5717
tx_benign_transfer_0206_4594,1788635905,194.26.148.217,104.28.16.5,56128,8333,6e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_33635791,merchant_wallet_41749355,0.67365,0.67356
tx_benign_transfer_0425_3459,1788701017,192.0.2.42,104.28.16.5,58469,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_16886777,merchant_wallet_66315301,0.95771,0.95763
tx_benign_transfer_0838_4094,1788833441,192.0.2.146,104.28.16.5,46073,8333,0.0001,p2wpkh,NL,AS49981 - WorldStream,benign_user_96914605,merchant_wallet_47855338,1.15388,1.15379
tx_benign_transfer_0284_3399,1788659436,194.26.215.16,104.28.16.5,52629,8333,8e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_82634888,merchant_wallet_14336089,0.41073,0.41068
tx_benign_transfer_0237_2480,1788644771,192.0.2.73,104.28.16.5,30899,8333,6e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_86807176,merchant_wallet_38765353,0.8809,0.88086
tx_benign_transfer_0466_9948,1788715180,198.51.100.148,104.28.16.5,42024,8333,3e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_86255745,merchant_wallet_74863150,0.59951,0.59944
tx_gather_2_659543,1788529780,203.0.113.98,104.28.16.5,50376,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_76481885,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0482_5150,1788719483,198.51.100.76,104.28.16.5,45301,8333,8e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_95735668,merchant_wallet_70860191,0.47007,0.47003
tx_benign_transfer_0171_2690,1788625226,104.28.81.95,104.28.16.5,58868,8333,5e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_27870584,merchant_wallet_96110892,0.96384,0.96376
tx_benign_transfer_0680_8086,1788783085,194.26.217.105,104.28.16.5,38979,8333,4e-05,p2sh,SC,AS51852 - Private Layer,benign_user_72624210,merchant_wallet_76514912,1.62857,1.62848
tx_benign_transfer_0123_9591,1788608148,198.51.100.39,104.28.16.5,37896,8333,4e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_43878996,merchant_wallet_57572279,2.27534,2.2753
tx_benign_transfer_0610_6294,1788759774,104.28.205.15,104.28.16.5,54372,8333,3e-05,p2sh,US,AS13335 - Cloudflare,benign_user_61189424,merchant_wallet_22421986,2.15956,2.15947
tx_benign_transfer_0455_8132,1788711864,185.220.146.202,104.28.16.5,41213,8333,7e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_33231136,merchant_wallet_98934311,0.9657,0.96565
tx_benign_transfer_0278_3103,1788657738,203.0.113.27,104.28.16.5,42694,8333,8e-05,p2sh,IR,AS58224 - TIC,benign_user_53197138,merchant_wallet_77660514,1.95489,1.9548
tx_benign_transfer_0301_1182,1788664992,104.28.142.224,104.28.16.5,48188,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_10675093,merchant_wallet_86868988,1.58877,1.58872
tx_benign_transfer_0749_1068,1788805012,104.28.4.221,104.28.16.5,46406,8333,8e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_75961801,merchant_wallet_64298487,1.17845,1.17841
tx_benign_transfer_0288_3847,1788660898,104.28.189.132,104.28.16.5,33910,8333,6e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_47461811,merchant_wallet_84705402,0.45179,0.45171
tx_benign_transfer_0344_7081,1788677151,104.28.159.81,104.28.16.5,46133,8333,9e-05,p2sh,US,AS13335 - Cloudflare,benign_user_46874043,merchant_wallet_75874779,2.14415,2.14405
tx_benign_transfer_0584_2850,1788752998,104.28.82.140,104.28.16.5,43886,8333,6e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_47276794,merchant_wallet_29449696,1.47781,1.47775
tx_benign_transfer_0055_3339,1788587399,192.0.2.218,104.28.16.5,49908,8333,8e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_14670638,merchant_wallet_26942307,2.00473,2.00465
tx_benign_transfer_0658_3028,1788776595,104.28.165.144,104.28.16.5,32790,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_82723772,merchant_wallet_87424245,0.42238,0.42235
tx_benign_transfer_0014_1100,1788575950,104.28.47.223,104.28.16.5,34694,8333,7e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_19339597,merchant_wallet_29042093,1.9084,1.90831
tx_benign_transfer_0164_8996,1788623237,194.26.84.149,104.28.16.5,30081,8333,9e-05,p2sh,SC,AS51852 - Private Layer,benign_user_22501261,merchant_wallet_71532017,1.73981,1.73972
tx_benign_transfer_0446_2927,1788708342,104.28.70.39,104.28.16.5,35160,8333,5e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_93610257,merchant_wallet_85111698,0.69886,0.69881
tx_benign_transfer_0629_8675,1788765606,104.28.34.227,104.28.16.5,39613,8333,8e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_65950146,merchant_wallet_97577092,0.55706,0.55697
tx_benign_transfer_0657_1750,1788776269,192.0.2.246,104.28.16.5,51969,8333,9e-05,p2sh,NL,AS49981 - WorldStream,benign_user_47228655,merchant_wallet_96693449,0.58973,0.58967
tx_benign_transfer_0442_8270,1788706681,192.0.2.130,104.28.16.5,30817,8333,9e-05,p2sh,NL,AS49981 - WorldStream,benign_user_30679969,merchant_wallet_35529779,0.10311,0.10307
tx_gather_1_501574,1788524068,194.26.60.220,104.28.16.5,53460,8333,0.0001,p2wpkh,SC,AS51852 - Private Layer,layer_31257157,gather_deposit_40158811,0.20632,0.20013
tx_benign_transfer_0247_1879,1788648115,104.28.222.163,104.28.16.5,49122,8333,7e-05,p2sh,US,AS13335 - Cloudflare,benign_user_19558414,merchant_wallet_73380252,0.74219,0.7421
tx_benign_transfer_0132_7383,1788611373,104.28.82.93,104.28.16.5,33491,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_69691437,merchant_wallet_58307308,0.9562,0.95612
tx_benign_transfer_0579_4309,1788750918,192.0.2.41,104.28.16.5,38936,8333,4e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_47281925,merchant_wallet_98405286,1.40396,1.4039
tx_benign_transfer_0753_5281,1788806223,192.0.2.155,104.28.16.5,44924,8333,0.0001,p2wpkh,NL,AS49981 - WorldStream,benign_user_44129962,merchant_wallet_43207452,1.6943,1.69422
tx_benign_transfer_0711_3445,1788792649,198.51.100.222,104.28.16.5,43025,8333,5e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_38168948,merchant_wallet_73678024,1.89694,1.89691
tx_benign_transfer_0548_6036,1788740891,104.28.33.54,104.28.16.5,34266,8333,0.0001,p2pkh,US,AS13335 - Cloudflare,benign_user_24995099,merchant_wallet_20433455,2.14347,2.14343
tx_benign_transfer_0047_6850,1788585007,192.0.2.202,104.28.16.5,32213,8333,5e-05,p2sh,NL,AS49981 - WorldStream,benign_user_98195059,merchant_wallet_94323222,2.45279,2.45274
tx_benign_transfer_0022_9584,1788578319,104.28.21.102,104.28.16.5,58525,8333,5e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_39738898,merchant_wallet_54703713,2.11277,2.11272
tx_benign_transfer_0101_1742,1788602170,192.0.2.109,104.28.16.5,41289,8333,8e-05,p2sh,NL,AS49981 - WorldStream,benign_user_18087373,merchant_wallet_19263592,2.04297,2.04289
tx_benign_transfer_0865_8814,1788840852,104.28.151.223,104.28.16.5,57919,8333,3e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_30339060,merchant_wallet_72157065,2.02066,2.02062
tx_benign_transfer_0789_3960,1788817689,104.28.221.154,104.28.16.5,52780,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_70026580,merchant_wallet_52184106,1.88494,1.88484
tx_benign_transfer_0254_3192,1788650656,192.0.2.88,104.28.16.5,59536,8333,6e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_32130289,merchant_wallet_64142310,1.30552,1.30545
tx_benign_transfer_0814_4251,1788826445,104.28.29.49,104.28.16.5,39335,8333,3e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_66513148,merchant_wallet_54454724,0.89081,0.89075
tx_benign_transfer_0859_3050,1788839305,203.0.113.191,104.28.16.5,36942,8333,6e-05,p2wpkh,IR,AS58224 - TIC,benign_user_39381121,merchant_wallet_62652401,0.68685,0.68681
tx_benign_transfer_0291_3611,1788661758,104.28.107.140,104.28.16.5,47597,8333,6e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_39688703,merchant_wallet_38635863,0.46783,0.4678
tx_benign_transfer_0352_5222,1788680109,194.26.89.6,104.28.16.5,43492,8333,4e-05,p2sh,SC,AS51852 - Private Layer,benign_user_91279039,merchant_wallet_36703705,0.65683,0.65677
tx_benign_transfer_0673_9825,1788780975,194.26.8.229,104.28.16.5,57265,8333,9e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_26564560,merchant_wallet_57378150,1.34995,1.34986
tx_benign_transfer_0608_7458,1788759190,194.26.96.152,104.28.16.5,33475,8333,9e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_13875470,merchant_wallet_20880123,2.21955,2.21952
tx_benign_transfer_0323_1271,1788671621,192.0.2.52,104.28.16.5,47128,8333,9e-05,p2sh,NL,AS49981 - WorldStream,benign_user_66343932,merchant_wallet_30073763,0.58224,0.58218
tx_benign_transfer_0146_7815,1788616384,104.28.236.247,104.28.16.5,32813,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_29015320,merchant_wallet_56751880,2.49428,2.49422
tx_benign_transfer_0512_1656,1788728922,203.0.113.254,104.28.16.5,45422,8333,8e-05,p2sh,IR,AS58224 - TIC,benign_user_14512474,merchant_wallet_67136170,2.24665,2.24659
tx_benign_transfer_0409_2438,1788695347,104.28.187.98,104.28.16.5,47062,8333,0.0001,p2sh,US,AS13335 - Cloudflare,benign_user_93956490,merchant_wallet_40524866,0.86105,0.86099
tx_benign_transfer_0570_2639,1788747421,192.0.2.177,104.28.16.5,52122,8333,4e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_77480448,merchant_wallet_99575241,0.81283,0.81279
tx_benign_transfer_0201_4517,1788633753,192.0.2.233,104.28.16.5,36132,8333,5e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_29948970,merchant_wallet_14650569,0.963,0.96294
tx_gather_1_839677,1788511293,194.26.70.107,104.28.16.5,55810,8333,0.0001,p2wpkh,SC,AS51852 - Private Layer,layer_45843681,gather_deposit_40158811,0.20632,0.20013
tx_benign_transfer_0821_4633,1788828530,192.0.2.87,104.28.16.5,43961,8333,6e-05,p2sh,NL,AS49981 - WorldStream,benign_user_67320744,merchant_wallet_96419192,1.31718,1.3171
tx_benign_transfer_0049_1605,1788585631,192.0.2.76,104.28.16.5,36605,8333,3e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_15624520,merchant_wallet_52358553,2.03063,2.0306
tx_benign_transfer_0338_9409,1788675265,104.28.245.66,104.28.16.5,58708,8333,7e-05,p2sh,US,AS13335 - Cloudflare,benign_user_43573422,merchant_wallet_69427400,0.19024,0.19019
tx_benign_transfer_0125_7213,1788608998,185.220.97.142,104.28.16.5,45597,8333,3e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_33002714,merchant_wallet_21097943,1.62824,1.62821
tx_benign_transfer_0119_6770,1788607535,185.220.44.36,104.28.16.5,53603,8333,7e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_82764376,merchant_wallet_96142207,1.60782,1.60776
tx_gather_3_881369,1788547203,203.0.113.128,104.28.16.5,49378,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_99501846,gather_deposit_71315464,0.08575,0.08318
tx_benign_transfer_0807_1693,1788824428,194.26.156.115,104.28.16.5,35522,8333,8e-05,p2sh,SC,AS51852 - Private Layer,benign_user_40208193,merchant_wallet_33463164,1.87667,1.87662
tx_benign_transfer_0553_8777,1788741966,104.28.94.179,104.28.16.5,49312,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_24404851,merchant_wallet_34273079,1.81612,1.81603
tx_benign_transfer_0590_1853,1788754257,194.26.165.165,104.28.16.5,36020,8333,7e-05,p2sh,SC,AS51852 - Private Layer,benign_user_28265989,merchant_wallet_10412827,1.37384,1.37379
tx_gather_0_897441,1788500063,203.0.113.141,104.28.16.5,41202,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_15350023,gather_deposit_88802305,0.16714,0.16213
tx_benign_transfer_0070_2586,1788592287,104.28.13.75,104.28.16.5,42587,8333,9e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_43322272,merchant_wallet_31434525,0.31508,0.31502
tx_gather_4_807617,1788560675,198.51.100.60,104.28.16.5,55449,8333,0.0001,p2wpkh,RU,AS12389 - Rostelecom,layer_49613214,gather_deposit_45186708,0.27848,0.27013
tx_benign_transfer_0180_6081,1788627422,192.0.2.179,104.28.16.5,44335,8333,8e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_17772004,merchant_wallet_42813517,2.08797,2.08789
tx_benign_transfer_0863_1748,1788840041,104.28.13.81,104.28.16.5,33054,8333,0.0001,p2wpkh,US,AS13335 - Cloudflare,benign_user_57868637,merchant_wallet_47903378,1.42961,1.42958
tx_benign_transfer_0067_9159,1788591686,194.26.228.161,104.28.16.5,47877,8333,5e-05,p2pkh,SC,AS51852 - Private Layer,benign_user_74819756,merchant_wallet_42866956,1.91973,1.91967
tx_benign_transfer_0765_9436,1788809532,192.0.2.106,104.28.16.5,51634,8333,4e-05,p2sh,NL,AS49981 - WorldStream,benign_user_53242747,merchant_wallet_12232081,1.5497,1.54962
tx_gather_2_148225,1788534704,203.0.113.84,104.28.16.5,41838,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_69096899,gather_deposit_45570755,0.24807,0.24063
tx_benign_transfer_0218_3703,1788639028,185.220.156.228,104.28.16.5,44227,8333,4e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_54438762,merchant_wallet_37588517,2.23413,2.23405
tx_benign_transfer_0732_7138,1788799871,104.28.233.62,104.28.16.5,36553,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_13750602,merchant_wallet_11954205,0.94971,0.94967
tx_benign_transfer_0066_1674,1788591645,104.28.212.222,104.28.16.5,30929,8333,4e-05,p2sh,US,AS13335 - Cloudflare,benign_user_87412924,merchant_wallet_45521514,1.56495,1.56486
tx_benign_transfer_0886_7977,1788847341,185.220.134.250,104.28.16.5,55070,8333,5e-05,p2wpkh,DE,AS205100 - Tor Exit Node,benign_user_71582256,merchant_wallet_67496675,1.04099,1.04094
tx_benign_transfer_0624_8947,1788763933,104.28.121.6,104.28.16.5,58173,8333,6e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_37023185,merchant_wallet_49571601,2.25701,2.25693
tx_benign_transfer_0369_3975,1788685922,104.28.50.230,104.28.16.5,57575,8333,5e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_11693222,merchant_wallet_26369402,1.94138,1.94135
tx_benign_transfer_0375_4812,1788687647,104.28.82.252,104.28.16.5,48296,8333,9e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_68883853,merchant_wallet_35899364,1.34552,1.34548
tx_ransom_peel_4_3_2133,1788428711,185.220.33.169,104.28.16.5,55574,8333,0.00025,p2wpkh,DE,AS205100 - Tor Exit Node,addr_peel_change_c4_hop_3,addr_cashout_peel_c4_4;addr_peel_change_c4_hop_4,1.84381,0.2945;1.54906
tx_benign_transfer_0393_1916,1788692515,104.28.236.198,104.28.16.5,40957,8333,5e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_65904597,merchant_wallet_26178675,1.82967,1.8296
tx_coinjoin_mixer_0_7735,1788432742,194.26.120.222,104.28.16.5,41775,8333,0.0008,p2sh,SC,AS51852 - Private Layer,mix_in_97705310;mix_in_96728778;mix_in_23209423;mix_in_18135295;mix_in_64038913;mix_in_55540424;mix_in_24665841;mix_in_43374088,clean_out_83863413;clean_out_23141087;clean_out_16789850;clean_out_97529405;clean_out_82556484;clean_out_11980765;clean_out_22517517;clean_out_41726318,0.50098;0.50184;0.50085;0.50096;0.50166;0.50269;0.50069;0.50252,0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
tx_benign_transfer_0465_6821,1788714750,192.0.2.58,104.28.16.5,36088,8333,6e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_87569592,merchant_wallet_76861495,1.06607,1.06598
tx_benign_transfer_0042_8685,1788583779,104.28.115.158,104.28.16.5,30172,8333,9e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_44349528,merchant_wallet_38944689,2.29432,2.29426
tx_gather_3_416797,1788541508,203.0.113.51,104.28.16.5,52605,8333,0.0001,p2wpkh,IR,AS58224 - TIC,layer_71894493,gather_deposit_71315464,0.08575,0.08318
tx_benign_transfer_0793_4526,1788818735,198.51.100.246,104.28.16.5,34397,8333,7e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_89427788,merchant_wallet_58192910,0.60038,0.60034
tx_benign_transfer_0366_8418,1788684988,198.51.100.70,104.28.16.5,52953,8333,7e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_53036072,merchant_wallet_12603206,0.46419,0.46414
tx_benign_transfer_0169_8032,1788625093,104.28.168.24,104.28.16.5,53058,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_73995913,merchant_wallet_20460758,0.99689,0.99684
tx_ransom_peel_2_0_3803,1788425618,185.220.98.70,104.28.16.5,58250,8333,0.00025,p2wpkh,DE,AS205100 - Tor Exit Node,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,addr_cashout_peel_c2_1;addr_peel_change_c2_hop_1,2.051,0.18353;1.86722
tx_benign_transfer_0836_4377,1788832785,203.0.113.210,104.28.16.5,44489,8333,5e-05,p2pkh,IR,AS58224 - TIC,benign_user_37369495,merchant_wallet_88069593,0.65079,0.65072
tx_benign_transfer_0555_1665,1788742807,104.28.22.84,104.28.16.5,46177,8333,4e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_71330222,merchant_wallet_90582915,0.34842,0.34834
tx_benign_transfer_0547_9570,1788740649,192.0.2.196,104.28.16.5,41208,8333,4e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_13860039,merchant_wallet_25917805,0.78582,0.78576
tx_benign_transfer_0085_6654,1788597184,104.28.245.198,104.28.16.5,56365,8333,4e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_48605090,merchant_wallet_20607151,1.69479,1.69473
tx_geo_anomaly_4_1745,1788485335,198.51.100.250,104.28.16.5,41786,8333,0.0002,p2wpkh,RU,AS12389 - Rostelecom,previously_benign_wallet_84270583,recipient_26948946,0.72585,1.33817
tx_benign_transfer_0210_7481,1788636593,198.51.100.151,104.28.16.5,33310,8333,5e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_28314232,merchant_wallet_31139813,2.15307,2.15297
tx_ransom_peel_4_0_4258,1788428611,185.220.245.200,104.28.16.5,57378,8333,0.00025,p2wpkh,DE,AS205100 - Tor Exit Node,1CounterpartyXXXXXXXXXXXXXXXUWLpVr,addr_cashout_peel_c4_1;addr_peel_change_c4_hop_1,2.73223,0.08821;2.64377
tx_benign_transfer_0456_2873,1788712372,194.26.152.153,104.28.16.5,45168,8333,5e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_69755911,merchant_wallet_33645674,1.85102,1.85094
tx_benign_transfer_0213_2705,1788637648,104.28.240.128,104.28.16.5,34608,8333,5e-05,p2wpkh,US,AS13335 - Cloudflare,benign_user_41943272,merchant_wallet_56548066,1.50995,1.50986
tx_benign_transfer_0174_5065,1788625452,104.28.142.154,104.28.16.5,49661,8333,8e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_13600310,merchant_wallet_98369672,0.35818,0.35813
tx_benign_transfer_0768_3094,1788810414,198.51.100.128,104.28.16.5,56110,8333,4e-05,p2sh,RU,AS12389 - Rostelecom,benign_user_83651529,merchant_wallet_72653244,1.96431,1.96423
tx_benign_transfer_0487_1060,1788721432,192.0.2.132,104.28.16.5,53186,8333,0.0001,p2pkh,NL,AS49981 - WorldStream,benign_user_74174787,merchant_wallet_68526669,0.3875,0.38745
tx_benign_transfer_0613_9021,1788760721,192.0.2.115,104.28.16.5,59013,8333,6e-05,p2pkh,NL,AS49981 - WorldStream,benign_user_85572241,merchant_wallet_90576371,0.24932,0.24926
tx_benign_transfer_0704_7569,1788789591,194.26.164.236,104.28.16.5,55907,8333,7e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_37809859,merchant_wallet_39464318,1.79197,1.79191
tx_benign_transfer_0275_4209,1788656597,198.51.100.49,104.28.16.5,33956,8333,0.0001,p2pkh,RU,AS12389 - Rostelecom,benign_user_38935933,merchant_wallet_71343676,1.85885,1.85879
tx_benign_transfer_0001_1828,1788571326,194.26.202.86,104.28.16.5,37981,8333,0.0001,p2sh,SC,AS51852 - Private Layer,benign_user_37542226,merchant_wallet_19208698,1.60784,1.60777
tx_benign_transfer_0841_1153,1788833899,104.28.246.203,104.28.16.5,33484,8333,7e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_21403835,merchant_wallet_37155151,1.92759,1.92754
tx_gather_4_715870,1788567404,198.51.100.191,104.28.16.5,45063,8333,0.0001,p2wpkh,RU,AS12389 - Rostelecom,layer_59093496,gather_deposit_45186708,0.27848,0.27013
tx_benign_transfer_0692_1894,1788785692,194.26.109.89,104.28.16.5,36403,8333,0.0001,p2sh,SC,AS51852 - Private Layer,benign_user_37012825,merchant_wallet_19180999,0.15272,0.15265
tx_cioh_consolidation_4_9270,1788457164,104.28.110.213,104.28.16.5,57952,8333,0.0003,p2wsh,US,AS13335 - Cloudflare,clustered_entity_69849511;clustered_entity_31361812;clustered_entity_73709724;clustered_entity_70407340;clustered_entity_44788100;clustered_entity_43183955,vault_target_95585469,0.66002;1.55454;1.73406;1.8091;1.1567;2.33918,9.2533
tx_benign_transfer_0850_7278,1788836814,104.28.108.141,104.28.16.5,46289,8333,7e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_81467508,merchant_wallet_81969231,2.00733,2.00725
tx_benign_transfer_0051_3039,1788586486,198.51.100.205,104.28.16.5,42059,8333,6e-05,p2pkh,RU,AS12389 - Rostelecom,benign_user_69020451,merchant_wallet_61894582,0.12903,0.12895
tx_benign_transfer_0645_7926,1788771737,198.51.100.253,104.28.16.5,46556,8333,4e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_60060376,merchant_wallet_44863921,1.35443,1.35438
tx_benign_transfer_0270_4850,1788654967,104.28.21.118,104.28.16.5,44555,8333,9e-05,p2pkh,US,AS13335 - Cloudflare,benign_user_21813825,merchant_wallet_76901651,0.56454,0.56446
tx_benign_transfer_0585_1570,1788753029,192.0.2.216,104.28.16.5,54230,8333,8e-05,p2wpkh,NL,AS49981 - WorldStream,benign_user_42168745,merchant_wallet_43954789,1.79202,1.79193
tx_benign_transfer_0857_5698,1788838434,194.26.29.40,104.28.16.5,31966,8333,9e-05,p2wpkh,SC,AS51852 - Private Layer,benign_user_91090807,merchant_wallet_33297540,1.11549,1.11541
tx_benign_transfer_0003_3858,1788571840,198.51.100.29,104.28.16.5,51661,8333,9e-05,p2wpkh,RU,AS12389 - Rostelecom,benign_user_11994519,merchant_wallet_58082464,0.37027,0.37023
tx_benign_transfer_0035_3527,1788582095,104.28.42.47,104.28.16.5,57241,8333,8e-05,p2sh,US,AS13335 - Cloudflare,benign_user_32218290,merchant_wallet_68743530,1.91811,1.91807
tx_benign_transfer_0214_6500,1788637748,185.220.115.3,104.28.16.5,38690,8333,4e-05,p2sh,DE,AS205100 - Tor Exit Node,benign_user_19099261,merchant_wallet_57040785,0.42804,0.42795
